"tip_label"	"accession"	"taxid"	"taxname"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"AJ783958-_Flavimobilis_marinus-_Flavimobilis_marinus-_|AJ783958|-_1-19_T"	"AJ783958"	"285351"	"Flavimobilis marinus"	"2"	"201174"	"1760"	"85006"	"85022"	"2756312"	"285351"	NA
"CP001706-_Jonesia_denitrificans-_Jonesia_denitrificans-_|CP001706|-_DSM_20603_T"	"CP001706"	"471856"	"Jonesia denitrificans"	"2"	"201174"	"1760"	"85006"	"85022"	"43673"	"43674"	"471856"
"AJ626896-_Jonesia_quinghaiensis-_Jonesia_quinghaiensis-_|AJ626896|-_DSM_15701_T"	"AJ626896"	"262806"	"Jonesia quinghaiensis"	"2"	"201174"	"1760"	"85006"	"85022"	"43673"	"262806"	NA
"KT988029-_Populibacterium_corticicola-_Populibacterium_corticicola-_|KT988029|-_2D-4_T"	"KT988029"	"1812826"	"Populibacterium corticicola"	"2"	"201174"	"1760"	"85006"	"85022"	"2045408"	"1812826"	NA
"CAHH01000076-_Timonella_senegalensis-_Timonella_senegalensis-_|CAHH01000076|-_JC301_T"	"CAHH01000076"	"1095772"	"Timonella senegalensis"	"2"	"201174"	"1760"	"85006"	NA	"1465824"	"1465825"	"1095772"
"AB056127-_Rarobacter_faecitabidus-_Rarobacter_faecitabidus-_|AB056127|-_IFO_14760_T"	"AB056127"	"13243"	"Rarobacter faecitabidus"	"2"	"201174"	"1760"	"85006"	"145359"	"13242"	"13243"	NA
"AB056129-_Rarobacter_incanus-_Rarobacter_incanus-_|AB056129|-_IFO_16558_T"	"AB056129"	"153494"	"Rarobacter incanus"	"2"	"201174"	"1760"	"85006"	"145359"	"13242"	"153494"	NA
"AJ863164-_Cellulomonas_bogoriensis-_Cellulomonas_bogoriensis-_|AJ863164|-_69B4_T"	"AJ863164"	"301388"	"Cellulomonas bogoriensis"	"2"	"201174"	"1760"	"85006"	"85016"	"1707"	"301388"	NA
"HQ702749-_Cellulomonas_carbonis-_Cellulomonas_carbonis-_|HQ702749|-_T26_T"	"HQ702749"	"947969"	"Cellulomonas carbonis"	"2"	"201174"	"1760"	"85006"	"85016"	"1707"	"1386092"	"947969"
"HQ730135-_Actinotalea_ferrariae-_Actinotalea_ferrariae-_|HQ730135|-_CF5-4_T"	"HQ730135"	"948458"	"Actinotalea ferrariae"	"2"	"201174"	"1760"	"85006"	"85016"	"458839"	"1386098"	"948458"
"KY287246-_Actinotalea_solisilvae-_Actinotalea_solisilvae-_|KY287246|-_THG-T121_T"	"KY287246"	"2072922"	"Actinotalea solisilvae"	"2"	"201174"	"1760"	"85006"	"85016"	"458839"	"2072922"	NA
"X79458-_Actinotalea_fermentans-_Actinotalea_fermentans-_|X79458|-_DSM_3133_T"	"X79458"	"862422"	"Actinotalea fermentans"	"2"	"201174"	"1760"	"85006"	"85016"	"458839"	"43671"	"862422"
"KF056990-_Actinotalea_caeni-_Actinotalea_caeni-_|KF056990|-_EBR-4-2_T"	"KF056990"	"1348467"	"Actinotalea caeni"	"2"	"201174"	"1760"	"85006"	"85016"	"458839"	"1348467"	NA
"KJ769194-_Pseudactinotalea_suaedae-_Pseudactinotalea_suaedae-_|KJ769194|-_EGI_60002_T"	"KJ769194"	"1524924"	"Pseudactinotalea suaedae"	"2"	"201174"	"1760"	"85006"	"85016"	"1926259"	"1524924"	NA
"KR869780-_Pseudactinotalea_terrae-_Pseudactinotalea_terrae-_|KR869780|-_5GHs33-3_T"	"KR869780"	"1743262"	"Pseudactinotalea terrae"	"2"	"201174"	"1760"	"85006"	"85016"	"1926259"	"1743262"	NA
"AB512285-_Angustibacter_luteus-_Angustibacter_luteus-_|AB512285|-_TT07R-79_T"	"AB512285"	"658456"	"Angustibacter luteus"	"2"	"201174"	"1760"	"622452"	"83778"	"908626"	"658456"	NA
"FM998037-_Angustibacter_peucedani-_Angustibacter_peucedani-_|FM998037|-_RS-50_T"	"FM998037"	"598653"	"Angustibacter peucedani"	"2"	"201174"	"1760"	"622452"	"83778"	"908626"	"598653"	NA
"JQ639056-_Angustibacter_aerolatus-_Angustibacter_aerolatus-_|JQ639056|-_7402J-48_T"	"JQ639056"	"1162965"	"Angustibacter aerolatus"	"2"	"201174"	"1760"	"622452"	"83778"	"908626"	"1162965"	NA
"LT719160-_Angustibacter_speluncae-_Angustibacter_speluncae-_|LT719160|-_YC2-20_T"	"LT719160"	"1940617"	"Angustibacter speluncae"	"2"	"201174"	"1760"	"622452"	"83778"	"908626"	"1940617"	NA
"MN044992-_Actinomyces_wuliandei-_Actinomyces_wuliandei-_|MN044992|-_299_T"	"MN044992"	"2057743"	"Actinomyces wuliandei"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"2057743"	NA
"MG798931-_Actinomyces_lilanjuaniae-_Actinomyces_lilanjuaniae-_|MG798931|-_2129_T"	"MG798931"	"2321394"	"Actinomyces lilanjuaniae"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"2321394"	NA
"AJ697609-_Actinomyces_dentalis-_Actinomyces_dentalis-_|AJ697609|-_R18165_T"	"AJ697609"	"272548"	"Actinomyces dentalis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"272548"	NA
"MT614594-_Actinomyces_respiraculi-_Actinomyces_respiraculi-_|MT614594|-_ZJ750_T"	"MT614594"	"2744574"	"Actinomyces respiraculi"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"2744574"	NA
"DQ072005-_Actinomyces_ruminicola-_Actinomyces_ruminicola-_|DQ072005|-_B71_T"	"DQ072005"	"332524"	"Actinomyces ruminicola"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"332524"	NA
"MH934916-_Actinomyces_procaprae-_Actinomyces_procaprae-_|MH934916|-_561_T"	"MH934916"	"29317"	"Actinomyces procaprae"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"29317"	NA
"MG650117-_Actinomyces_qiguomingii-_Actinomyces_qiguomingii-_|MG650117|-_410_T"	"MG650117"	"2057800"	"Actinomyces qiguomingii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"2057800"	NA
"AUBN01000027-_Actinomyces_gerencseriae-_Actinomyces_gerencseriae-_|AUBN01000027|-_DSM_6844_T"	"AUBN01000027"	"1120943"	"Actinomyces gerencseriae"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"52769"	"1120943"
"AB849123-_Actinomyces_israelii-_Actinomyces_israelii-_|AB849123|-_JCM_12964_T"	"AB849123"	"1659"	"Actinomyces israelii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"1659"	NA
"AKIO01000026-_Actinomyces_massiliensis-_Actinomyces_massiliensis-_|AKIO01000026|-_4401292_T"	"AKIO01000026"	"1167628"	"Actinomyces massiliensis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"461393"	"1167628"
"AB626631-_Actinomyces_oricola-_Actinomyces_oricola-_|AB626631|-_JCM_17565_T"	"AB626631"	"206043"	"Actinomyces oricola"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"206043"	NA
"KY611802-_Actinomyces_gaoshouyii-_Actinomyces_gaoshouyii-_|KY611802|-_pika_113_T"	"KY611802"	"1960083"	"Actinomyces gaoshouyii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"1960083"	NA
"EU484334-_Actinomyces_timonensis-_Actinomyces_timonensis-_|EU484334|-_7400942_T"	"EU484334"	"521393"	"Actinomyces timonensis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"1288391"	"521393"
"X80412-_Actinomyces_denticolens-_Actinomyces_denticolens-_|X80412|-_NCTC_11490_T"	"X80412"	"52767"	"Actinomyces denticolens"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"52767"	NA
"MN173952-_Actinomyces_marmotae-_Actinomyces_marmotae-_|MN173952|-_zg-325_T"	"MN173952"	"2737173"	"Actinomyces marmotae"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"2737173"	NA
"X80411-_Actinomyces_howellii-_Actinomyces_howellii-_|X80411|-_NCTC_11636_T"	"X80411"	"52771"	"Actinomyces howellii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"52771"	NA
"AB545933-_Actinomyces_johnsonii-_Actinomyces_johnsonii-_|AB545933|-_JCM_16129_T"	"AB545933"	"544581"	"Actinomyces johnsonii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"544581"	NA
"AB618790-_Actinomyces_naeslundii-_Actinomyces_naeslundii-_|AB618790|-_JCM_8349_T"	"AB618790"	"1655"	"Actinomyces naeslundii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"1655"	NA
"AB538436-_Actinomyces_viscosus-_Actinomyces_viscosus-_|AB538436|-_JCM_8353_T"	"AB538436"	"1656"	"Actinomyces viscosus"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"1656"	NA
"AB545935-_Actinomyces_oris-_Actinomyces_oris-_|AB545935|-_JCM_16131_T"	"AB545935"	"544580"	"Actinomyces oris"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"544580"	NA
"AJ234039-_Actinomyces_bowdenii-_Actinomyces_bowdenii-_|AJ234039|-_M1956/95/1_T"	"AJ234039"	"131109"	"Actinomyces bowdenii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"131109"	NA
"AP025017-_Actinomyces_capricornis-_Actinomyces_capricornis-_|AP025017|-_MAS-1_T"	"AP025017"	"2755559"	"Actinomyces capricornis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"2755559"	NA
"MT894139-_Actinomyces_trachealis-_Actinomyces_trachealis-_|MT894139|-_zg-993_T"	"MT894139"	"2763540"	"Actinomyces trachealis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"2763540"	NA
"FN552454-_Actinomyces_weissii-_Actinomyces_weissii-_|FN552454|-_2298_T"	"FN552454"	"675090"	"Actinomyces weissii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"675090"	NA
"X81061-_Actinomyces_bovis-_Actinomyces_bovis-_|X81061|-_NCTC_11535_T"	"X81061"	"1658"	"Actinomyces bovis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"1658"	NA
"AJ276805-_Actinomyces_catuli-_Actinomyces_catuli-_|AJ276805|-_CCUG_41709_T"	"AJ276805"	"119495"	"Actinomyces catuli"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"119495"	NA
"AJ234066-_Actinomyces_slackii-_Actinomyces_slackii-_|AJ234066|-_CCUG_32792_T"	"AJ234066"	"52774"	"Actinomyces slackii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"52774"	NA
"MT256397-_Actinomyces_faecalis-_Actinomyces_faecalis-_|MT256397|-_ZJ34_T"	"MT256397"	"2722820"	"Actinomyces faecalis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"2722820"	NA
"ACFH01000038-_Actinomyces_urogenitalis-_Actinomyces_urogenitalis-_|ACFH01000038|-_DSM_15434_T"	"ACFH01000038"	"525246"	"Actinomyces urogenitalis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"103621"	"525246"
"CP014228-_Actinomyces_radicidentis-_Actinomyces_radicidentis-_|CP014228|-_CCUG_36733_n|G|_T"	"CP014228"	"111015"	"Actinomyces radicidentis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"111015"	NA
"KC196072-_Actinomyces_haliotis-_Actinomyces_haliotis-_|KC196072|-_WL80_T"	"KC196072"	"1280843"	"Actinomyces haliotis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"1280843"	NA
"LZRK01000010-_Actinomyces_vulturis-_Actinomyces_vulturis-_|LZRK01000010|-_VUL7_T"	"LZRK01000010"	"1857645"	"Actinomyces vulturis"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"1857645"	NA
"AJ540309-_Actinomyces_graevenitzii-_Actinomyces_graevenitzii-_|AJ540309|-_CCUG_27294_T"	"AJ540309"	"55565"	"Actinomyces graevenitzii"	"2"	"201174"	"1760"	"2037"	"2049"	"1654"	"55565"	NA
"ATUF01000003-_Varibaculum_cambriense-_Varibaculum_cambriense-_|ATUF01000003|-_DSM_15806_T"	"ATUF01000003"	"1123488"	"Varibaculum cambriense"	"2"	"201174"	"1760"	"2037"	"2049"	"184869"	"184870"	"1123488"
"JQ780830-_Varibaculum_anthropi-_Varibaculum_anthropi-_|JQ780830|-_CCUG_31793_T"	"JQ780830"	"1177728"	"Varibaculum anthropi"	"2"	"201174"	"1760"	"2037"	"2049"	"184869"	"1177728"	NA
"LT576396-_Varibaculum_massiliense-_Varibaculum_massiliense-_|LT576396|-_Marseille-P2802_T"	"LT576396"	"1852372"	"Varibaculum massiliense"	"2"	"201174"	"1760"	"2037"	"2049"	"184869"	"1852372"	NA
"LS999997-_Varibaculum_vaginae-_Varibaculum_vaginae-_|LS999997|-_Marseille-P5644_T"	"LS999997"	"2364797"	"Varibaculum vaginae"	"2"	"201174"	"1760"	"2037"	"2049"	"184869"	"2364797"	NA
"LT797538-_Varibaculum_timonense-_Varibaculum_timonense-_|LT797538|-_Marseille-P3369_T"	"LT797538"	"1964383"	"Varibaculum timonense"	"2"	"201174"	"1760"	"2037"	"2049"	"184869"	"1964383"	NA
"AM084228-_Winkia_neuii_subsp._neuii-_Winkia_neuii_subsp._neuii-_|AM084228|-_DSM_8576_LTP__T"	"AM084228"	"144053"	"Winkia neuii subsp. neuii"	"2"	"201174"	"1760"	"2037"	"2049"	"2692118"	"33007"	NA
"AM084229-_Winkia_neuii_subsp._anitrata-_Winkia_neuii_subsp._anitrata-_|AM084229|-_DSM_8577_LTP__T"	"AM084229"	"29318"	"Winkia neuii subsp. anitrata"	"2"	"201174"	"1760"	"2037"	"2049"	"2692118"	"33007"	NA
"CP060506-_Nanchangia_anserum-_Nanchangia_anserum-_|CP060506|-_C64_T"	"CP060506"	"2692125"	"Nanchangia anserum"	"2"	"201174"	"1760"	"2037"	"2049"	"2888879"	"2692125"	NA
"AJ249326-_Gleimia_coleocanis-_Gleimia_coleocanis-_|AJ249326|-_CCUG_41708_T"	"AJ249326"	"103618"	"Gleimia coleocanis"	"2"	"201174"	"1760"	"2037"	"2049"	"2692113"	"103618"	NA
"FJ617539-_Gleimia_hominis-_Gleimia_hominis-_|FJ617539|-_7894GR_T"	"FJ617539"	"1288828"	"Gleimia hominis"	"2"	"201174"	"1760"	"2037"	"2049"	"2692113"	"595468"	"1288828"
"Y08828-_Gleimia_europaea-_Gleimia_europaea-_|Y08828|-_CCUG_32789A_T"	"Y08828"	"66228"	"Gleimia europaea"	"2"	"201174"	"1760"	"2037"	"2049"	"2692113"	"66228"	NA
"MN537492-_Scrofimicrobium_canadense-_Scrofimicrobium_canadense-_|MN537492|-_DSM_105338_T"	"MN537492"	"2652290"	"Scrofimicrobium canadense"	"2"	"201174"	"1760"	"2037"	"2049"	"2815785"	"2652290"	NA
"X82451-_Schaalia_meyeri-_Schaalia_meyeri-_|X82451|-_C.I.P._103148T_T"	"X82451"	"52773"	"Schaalia meyeri"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"52773"	NA
"AB818950-_Schaalia_odontolytica-_Schaalia_odontolytica-_|AB818950|-_JCM_14871_T"	"AB818950"	"1660"	"Schaalia odontolytica"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"1660"	NA
"X80413-_Schaalia_georgiae-_Schaalia_georgiae-_|X80413|-_DSM_6843_T"	"X80413"	"52768"	"Schaalia georgiae"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"52768"	NA
"X78720-_Schaalia_turicensis-_Schaalia_turicensis-_|X78720|-_APL10_T"	"X78720"	"131111"	"Schaalia turicensis"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"131111"	NA
"AJ421779-_Schaalia_cardiffensis-_Schaalia_cardiffensis-_|AJ421779|-_CCUG_44997_T"	"AJ421779"	"181487"	"Schaalia cardiffensis"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"181487"	NA
"X69616-_Schaalia_hyovaginalis-_Schaalia_hyovaginalis-_|X69616|-_NCFB_2983_T"	"X69616"	"29316"	"Schaalia hyovaginalis"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"29316"	NA
"AUBF01000009-_Schaalia_suimastitidis-_Schaalia_suimastitidis-_|AUBF01000009|-_DSM_15538_T"	"AUBF01000009"	"1120946"	"Schaalia suimastitidis"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"121163"	"1120946"
"AJ404889-_Schaalia_funkei-_Schaalia_funkei-_|AJ404889|-_CCUG_42773_T"	"AJ404889"	"132933"	"Schaalia funkei"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"132933"	NA
"ATUX01000002-_Schaalia_vaccimaxillae-_Schaalia_vaccimaxillae-_|ATUX01000002|-_DSM_15804_T"	"ATUX01000002"	"1120947"	"Schaalia vaccimaxillae"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"183916"	"1120947"
"FJ234421-_Schaalia_naturae-_Schaalia_naturae-_|FJ234421|-_BL-79_T"	"FJ234421"	"635203"	"Schaalia naturae"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"635203"	NA
"X78719-_Schaalia_radingae-_Schaalia_radingae-_|X78719|-_APL1_T"	"X78719"	"131110"	"Schaalia radingae"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"131110"	NA
"AJ243891-_Schaalia_canis-_Schaalia_canis-_|AJ243891|-_CCUG_41706_LTP__T"	"AJ243891"	"100469"	"Schaalia canis"	"2"	"201174"	"1760"	"2037"	"2049"	"2529408"	"100469"	NA
"AJ427624-_Mobiluncus_holmesii-_Mobiluncus_holmesii-_|AJ427624|-_CCUG_17762_T"	"AJ427624"	"887899"	"Mobiluncus holmesii"	"2"	"201174"	"1760"	"2037"	"2049"	"2050"	"144178"	"887899"
"AEEE01000021-_Mobiluncus_curtisii-_Mobiluncus_curtisii-_|AEEE01000021|-_ATCC_35241_T"	"AEEE01000021"	"585198"	"Mobiluncus curtisii"	"2"	"201174"	"1760"	"2037"	"2049"	"2050"	"2051"	"585198"
"MN537552-_Mobiluncus_porci-_Mobiluncus_porci-_|MN537552|-_DSM_108840_T"	"MN537552"	"2652278"	"Mobiluncus porci"	"2"	"201174"	"1760"	"2037"	"2049"	"2050"	"2652278"	NA
"ACKW01000035-_Mobiluncus_mulieris-_Mobiluncus_mulieris-_|ACKW01000035|-_ATCC_35243_T"	"ACKW01000035"	"585199"	"Mobiluncus mulieris"	"2"	"201174"	"1760"	"2037"	"2049"	"2050"	"2052"	"585199"
"KY039943-_Boudabousia_tangfeifanii-_Boudabousia_tangfeifanii-_|KY039943|-_VUL4_3_T"	"KY039943"	"1912795"	"Boudabousia tangfeifanii"	"2"	"201174"	"1760"	"2037"	"2049"	"2767318"	"1912795"	NA
"MQSU01000003-_Boudabousia_liubingyangii-_Boudabousia_liubingyangii-_|MQSU01000003|-_VUL4_1_T"	"MQSU01000003"	"1921764"	"Boudabousia liubingyangii"	"2"	"201174"	"1760"	"2037"	"2049"	"2767318"	"1921764"	NA
"AJ276405-_Boudabousia_marimammalium-_Boudabousia_marimammalium-_|AJ276405|-_CCUG_41710_T"	"AJ276405"	"156892"	"Boudabousia marimammalium"	"2"	"201174"	"1760"	"2037"	"2049"	"2767318"	"156892"	NA
"AF433168-_Pauljensenia_hongkongensis-_Pauljensenia_hongkongensis-_|AF433168|-_HKU8_T"	"AF433168"	"178339"	"Pauljensenia hongkongensis"	"2"	"201174"	"1760"	"2037"	"2049"	"2740557"	"178339"	NA
"X82448-_Buchananella_hordeovulneris-_Buchananella_hordeovulneris-_|X82448|-_C.I.P._103149T_T"	"X82448"	"52770"	"Buchananella hordeovulneris"	"2"	"201174"	"1760"	"2037"	"2049"	"2767323"	"52770"	NA
"AJ508455-_Bowdeniella_nasicola-_Bowdeniella_nasicola-_|AJ508455|-_CCUG_46092_T"	"AJ508455"	"208480"	"Bowdeniella nasicola"	"2"	"201174"	"1760"	"2037"	"2049"	"2767322"	"208480"	NA
"AB305159-_Trueperella_abortisuis-_Trueperella_abortisuis-_|AB305159|-_Murakami_T"	"AB305159"	"445930"	"Trueperella abortisuis"	"2"	"201174"	"1760"	"2037"	"2049"	"1069494"	"445930"	NA
"X79224-_Trueperella_bernardiae-_Trueperella_bernardiae-_|X79224|-_LCDC_89/0504_=_DSM_9152_T"	"X79224"	"59561"	"Trueperella bernardiae"	"2"	"201174"	"1760"	"2037"	"2049"	"1069494"	"59561"	NA
"X79225-_Trueperella_pyogenes-_Trueperella_pyogenes-_|X79225|-_NCTC_5224_T"	"X79225"	"1661"	"Trueperella pyogenes"	"2"	"201174"	"1760"	"2037"	"2049"	"1069494"	"1661"	NA
"MW114829-_Trueperella_pecoris-_Trueperella_pecoris-_|MW114829|-_19M2397_T"	"MW114829"	"2733571"	"Trueperella pecoris"	"2"	"201174"	"1760"	"2037"	"2049"	"1069494"	"2733571"	NA
"AJ879696-_Trueperella_bialowiezensis-_Trueperella_bialowiezensis-_|AJ879696|-_1|W3/01|_T"	"AJ879696"	"312285"	"Trueperella bialowiezensis"	"2"	"201174"	"1760"	"2037"	"2049"	"1069494"	"312285"	NA
"AJ879697-_Trueperella_bonasi-_Trueperella_bonasi-_|AJ879697|-_2|W106/04|_T"	"AJ879697"	"312286"	"Trueperella bonasi"	"2"	"201174"	"1760"	"2037"	"2049"	"1069494"	"312286"	NA
"FJ960443-_Actinotignum_schaalii-_Actinotignum_schaalii-_|FJ960443|-_CCUG_27420_T"	"FJ960443"	"59505"	"Actinotignum schaalii"	"2"	"201174"	"1760"	"2037"	"2049"	"1653174"	"59505"	NA
"HG798952-_Actinotignum_sanguinis-_Actinotignum_sanguinis-_|HG798952|-_IMMIB_L-2199_T"	"HG798952"	"1445614"	"Actinotignum sanguinis"	"2"	"201174"	"1760"	"2037"	"2049"	"1653174"	"1445614"	NA
"AF487679-_Actinobaculum_massiliense-_Actinobaculum_massiliense-_|AF487679|-_CIP_107404_T"	"AF487679"	"202789"	"Actinobaculum massiliense"	"2"	"201174"	"1760"	"2037"	"2049"	"76833"	"202789"	NA
"S83623-_Actinobaculum_suis-_Actinobaculum_suis-_|S83623|-_DSM_20639_T"	"S83623"	"1657"	"Actinobaculum suis"	"2"	"201174"	"1760"	"2037"	"2049"	"76833"	"1657"	NA
"ATUY01000023-_Actinotignum_urinale-_Actinotignum_urinale-_|ATUY01000023|-_DSM_15805_T"	"ATUY01000023"	"1120933"	"Actinotignum urinale"	"2"	"201174"	"1760"	"2037"	"2049"	"1653174"	"190146"	"1120933"
"CP002045-_Arcanobacterium_haemolyticum-_Arcanobacterium_haemolyticum-_|CP002045|-_DSM_20595_T"	"CP002045"	"644284"	"Arcanobacterium haemolyticum"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"28264"	"644284"
"FN562996-_Arcanobacterium_phocisimile-_Arcanobacterium_phocisimile-_|FN562996|-_2698_T"	"FN562996"	"1302235"	"Arcanobacterium phocisimile"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"1302235"	NA
"FR749960-_Arcanobacterium_phocae-_Arcanobacterium_phocae-_|FR749960|-_DSM_10002_T"	"FR749960"	"131112"	"Arcanobacterium phocae"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"131112"	NA
"KJ596349-_Arcanobacterium_pinnipediorum-_Arcanobacterium_pinnipediorum-_|KJ596349|-_2710_T"	"KJ596349"	"1503041"	"Arcanobacterium pinnipediorum"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"1503041"	NA
"AJ250959-_Arcanobacterium_pluranimalium-_Arcanobacterium_pluranimalium-_|AJ250959|-_M430/94/2_T"	"AJ250959"	"108028"	"Arcanobacterium pluranimalium"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"108028"	NA
"MH704899-_Arcanobacterium_bovis-_Arcanobacterium_bovis-_|MH704899|-_DSM_107286_T"	"MH704899"	"2529275"	"Arcanobacterium bovis"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"2529275"	NA
"FR846134-_Arcanobacterium_canis-_Arcanobacterium_canis-_|FR846134|-_DSM_25104_=_P6775_T"	"FR846134"	"999183"	"Arcanobacterium canis"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"999183"	NA
"LT160960-_Arcanobacterium_wilhelmae-_Arcanobacterium_wilhelmae-_|LT160960|-_647_T"	"LT160960"	"1803177"	"Arcanobacterium wilhelmae"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"1803177"	NA
"AJ300767-_Arcanobacterium_hippocoleae-_Arcanobacterium_hippocoleae-_|AJ300767|-_CCUG_44697_T"	"AJ300767"	"149017"	"Arcanobacterium hippocoleae"	"2"	"201174"	"1760"	"2037"	"2049"	"28263"	"149017"	NA
"KC251737-_Flaviflexus_salsibiostraticola-_Flaviflexus_salsibiostraticola-_|KC251737|-_EBR4-1-2_T"	"KC251737"	"1282737"	"Flaviflexus salsibiostraticola"	"2"	"201174"	"1760"	"2037"	"2049"	"1522056"	"1282737"	NA
"JN815236-_Flaviflexus_huanghaiensis-_Flaviflexus_huanghaiensis-_|JN815236|-_H5_T"	"JN815236"	"1111473"	"Flaviflexus huanghaiensis"	"2"	"201174"	"1760"	"2037"	"2049"	"1522056"	"1111473"	NA
"MK253311-_Flaviflexus_ciconiae-_Flaviflexus_ciconiae-_|MK253311|-_H23T48_T"	"MK253311"	"2496867"	"Flaviflexus ciconiae"	"2"	"201174"	"1760"	"2037"	"2049"	"1522056"	"2496867"	NA
"JX171198-_Peptidiphaga_gingivicola-_Peptidiphaga_gingivicola-_|JX171198|-_BA112_T"	"JX171198"	"2741497"	"Peptidiphaga gingivicola"	"2"	"201174"	"1760"	"2037"	"2049"	"2739835"	"2741497"	NA
"MK209065-_Fudania_jinshanensis-_Fudania_jinshanensis-_|MK209065|-_313_T"	"MK209065"	"2603327"	"Fudania jinshanensis"	"2"	"201174"	"1760"	"2037"	"2049"	"2603326"	"2603327"	NA
"CP046175-_Occultella_kanbiaonis-_Occultella_kanbiaonis-_|CP046175|-_HY164_T"	"CP046175"	"2675754"	"Occultella kanbiaonis"	"2"	"201174"	"1760"	"85006"	"1331736"	"2828348"	"2675754"	NA
"MT862135-_Occultella_aeris-_Occultella_aeris-_|MT862135|-_F300_T"	"MT862135"	"2761496"	"Occultella aeris"	"2"	"201174"	"1760"	"85006"	"1331736"	"2828348"	"2761496"	NA
"MW442969-_Occultella_gossypii-_Occultella_gossypii-_|MW442969|-_N2-46_T"	"MW442969"	"2800820"	"Occultella gossypii"	"2"	"201174"	"1760"	"85006"	"1331736"	"2828348"	"2800820"	NA
"MG182697-_Occultella_glacieicola-_Occultella_glacieicola-_|MG182697|-_T3246-1_T"	"MG182697"	"2518684"	"Occultella glacieicola"	"2"	"201174"	"1760"	"85006"	"1331736"	"2828348"	"2518684"	NA
"KX119427-_Ruania_rhizosphaerae-_Ruania_rhizosphaerae-_|KX119427|-_LNNU_22110_T"	"KX119427"	"1840413"	"Ruania rhizosphaerae"	"2"	"201174"	"1760"	"85006"	"1331736"	"626119"	"1840413"	NA
"MW136941-_Ruania_alkalisoli-_Ruania_alkalisoli-_|MW136941|-_RN3S43T"	"MW136941"	"2779775"	"Ruania alkalisoli"	"2"	"201174"	"1760"	"85006"	"1331736"	"626119"	"2779775"	NA
"OL616068-_Ruania_suaedae-_Ruania_suaedae-_|OL616068|-_LR1S40_T"	"OL616068"	"2897774"	"Ruania suaedae"	"2"	"201174"	"1760"	"85006"	"1331736"	"626119"	"2897774"	NA
