"tip_label"	"genome_id"	"taxid"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"GCA_000188295|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis"	"GCA_000188295"	"889206"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1343"	"889206"
"GCA_900475225|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius"	"GCA_900475225"	"1304"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1304"	NA
"GCA_900109415|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_equinus"	"GCA_900109415"	"1335"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1335"	NA
"GCA_900459445|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantarius"	"GCA_900459445"	"102684"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"102684"	NA
"GCA_900475065|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis"	"GCA_900475065"	"150055"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"150055"	NA
"GCA_900111215|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus"	"GCA_900111215"	"315405"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"315405"	NA
"GCA_002860805|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_macedonicus"	"GCA_002860805"	"59310"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"59310"	NA
"GCA_003433675|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus"	"GCA_003433675"	"197614"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"197614"	NA
"GCA_001642085|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pantholopis"	"GCA_001642085"	"1811193"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1811193"	NA
"GCA_900459485|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_macacae"	"GCA_900459485"	"764298"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1339"	"764298"
"GCA_000286075|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_ratti"	"GCA_000286075"	"699248"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1341"	"699248"
"GCA_001937065|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_caviae"	"GCA_001937065"	"1915004"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1915004"	NA
"GCA_900459405|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_hyointestinalis"	"GCA_900459405"	"1337"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1337"	NA
"GCA_900475025|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_ferus"	"GCA_900475025"	"1345"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1345"	NA
"GCA_001578885|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_DD12"	"GCA_001578885"	"1777880"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1777880"	NA
"GCA_900187085|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_merionis"	"GCA_900187085"	"400065"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"400065"	NA
"GCA_002355215|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_troglodytae"	"GCA_002355215"	"1111760"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1111760"	NA
"GCA_002995555|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans"	"GCA_002995555"	"1309"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1309"	NA
"GCA_001375655|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_varani"	"GCA_001375655"	"1608583"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1608583"	NA
"GCA_001578875|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_DD13"	"GCA_001578875"	"1777881"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1777881"	NA
"GCA_900065255|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis"	"GCA_900065255"	"1307"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1307"	NA
"GCA_001984705|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_azizii"	"GCA_001984705"	"1579424"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1579424"	NA
"GCA_001921825|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_acidominimus"	"GCA_001921825"	"1326"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1326"	NA
"GCA_001921845|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cuniculi"	"GCA_001921845"	"1432788"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1432788"	NA
"GCA_001578805|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_DD10"	"GCA_001578805"	"1777878"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1777878"	NA
"GCA_000767835|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sinensis"	"GCA_000767835"	"176090"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"176090"	NA
"GCA_000187855|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus"	"GCA_000187855"	"889201"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"45634"	"889201"
"GCA_000195045|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis"	"GCA_000195045"	"888818"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1305"	"888818"
"GCA_001578865|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_DD11"	"GCA_001578865"	"1777879"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1777879"	NA
"GCA_000463465|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group"	"GCA_000463465"	"862970"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1328"	"862970"
"GCA_900459325|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri"	"GCA_900459325"	"33040"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"33040"	NA
"GCA_900460105|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_viridans"	"GCA_900460105"	"78535"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"78535"	NA
"GCA_900459365|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_massiliensis"	"GCA_900459365"	"313439"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"313439"	NA
"GCA_900475015|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii"	"GCA_900475015"	"1302"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1302"	NA
"GCA_000314795|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_F0442"	"GCA_000314795"	"999425"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"999425"	NA
"GCA_000963275|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis"	"GCA_000963275"	"1318"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1318"	NA
"GCA_001587175|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_A12"	"GCA_001587175"	"1759399"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1759399"	NA
"GCA_900476055|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis"	"GCA_900476055"	"113107"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"113107"	NA
"GCA_000220065|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_056"	"GCA_000220065"	"904294"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"712620"	"904294"
"GCA_000187465|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis"	"GCA_000187465"	"889204"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"68892"	"889204"
"GCA_000187585|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_peroris"	"GCA_000187585"	"888746"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"68891"	"888746"
"GCA_001811505|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC034E03"	"GCA_001811505"	"1739309"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1739309"	NA
"GCA_001812125|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC071D03"	"GCA_001812125"	"1739341"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1739341"	NA
"GCA_001814775|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC067H01"	"GCA_001814775"	"1739491"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1739491"	NA
"GCA_000411475|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HPH0090"	"GCA_000411475"	"1203590"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1203590"	NA
"GCA_000235485|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_058"	"GCA_000235485"	"861455"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"712622"	"861455"
"GCA_002096685|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis"	"GCA_002096685"	"1458253"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1303"	NA
"GCA_000221165|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis"	"GCA_000221165"	"768726"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"28037"	"768726"
"GCA_900104285|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_NLAE_zl_C503"	"GCA_900104285"	"1855327"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1855327"	NA
"GCA_000259505|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_SK643"	"GCA_000259505"	"1095727"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1095727"	NA
"GCA_000187745|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_M334"	"GCA_000187745"	"563038"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"563038"	NA
"GCA_003598235|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pseudopneumoniae"	"GCA_003598235"	"257758"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"257758"	NA
"GCA_000232065|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pneumoniae"	"GCA_000232065"	"760828"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1313"	"760828"
"GCA_001808665|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC070B10"	"GCA_001808665"	"1715092"	"2"	"1239"	"91061"	"186826"	"1300"	"1301"	"1715092"	NA
"GCA_001434575|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_bifermentans"	"GCA_001434575"	"1423726"	"2"	"1239"	"91061"	"186826"	"33958"	"2767889"	"1607"	"1423726"
"GCA_001435425|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_coryniformis"	"GCA_001435425"	"1423822"	"2"	"1239"	"91061"	"186826"	"33958"	"2767889"	"1610"	"1423822"
"GCA_001436505|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rennini"	"GCA_001436505"	"1423796"	"2"	"1239"	"91061"	"186826"	"33958"	"2767889"	"238013"	"1423796"
"GCA_001923055|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_backii"	"GCA_001923055"	"375175"	"2"	"1239"	"91061"	"186826"	"33958"	"2767889"	"375175"	NA
"GCA_001434695|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_algidus"	"GCA_001434695"	"1423719"	"2"	"1239"	"91061"	"186826"	"33958"	"2767880"	"105612"	"1423719"
"GCA_001435395|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vini"	"GCA_001435395"	"1133569"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"238015"	"1133569"
"GCA_001434225|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_nagelii"	"GCA_001434225"	"1122150"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"82688"	"1122150"
"GCA_001435235|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ghanensis"	"GCA_001435235"	"1423750"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"399370"	"1423750"
"GCA_001434935|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_uvarum"	"GCA_001434935"	"1423812"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"303240"	"1423812"
"GCA_001436755|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_aquaticus"	"GCA_001436755"	"1423725"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"392566"	"1423725"
"GCA_001434915|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_capillatus"	"GCA_001434915"	"1423731"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"480931"	"1423731"
"GCA_001436705|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sucicola"	"GCA_001436705"	"1423806"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"519050"	"1423806"
"GCA_001435195|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_satsumensis"	"GCA_001435195"	"1423801"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"259059"	"1423801"
"GCA_001436275|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_oeni"	"GCA_001436275"	"1423777"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"303241"	"1423777"
"GCA_001437155|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mali"	"GCA_001437155"	"1618"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"1618"	NA
"GCA_001434845|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_hordei"	"GCA_001434845"	"1423759"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"468911"	"1423759"
"GCA_001436735|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_cacaonum"	"GCA_001436735"	"1423729"	"2"	"1239"	"91061"	"186826"	"33958"	"2767888"	"483012"	"1423729"
"GCA_001438785|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ceti"	"GCA_001438785"	"1122146"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"395085"	"1122146"
"GCA_001434405|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_apodemi"	"GCA_001434405"	"1423724"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"307126"	"1423724"
"GCA_002894975|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_animalis"	"GCA_002894975"	"1605"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"1605"	NA
"GCA_003576085|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_murinus"	"GCA_003576085"	"1622"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"1622"	NA
"GCA_000225845|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis"	"GCA_000225845"	"525362"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"1623"	"525362"
"GCA_001435165|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_saerimneri"	"GCA_001435165"	"1122153"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"228229"	"1122153"
"GCA_001652045|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_aviarius"	"GCA_001652045"	"1606"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"1606"	NA
"GCA_001435755|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidipiscis"	"GCA_001435755"	"1423716"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"89059"	"1423716"
"GCA_001438865|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pobuzihii"	"GCA_001438865"	"449659"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"449659"	NA
"GCA_001435735|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_equi"	"GCA_001435735"	"1423740"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"137357"	"1423740"
"GCA_001436215|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_agilis"	"GCA_001436215"	"1423718"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"1601"	"1423718"
"GCA_001434455|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_hayakitensis"	"GCA_001434455"	"1423755"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"396716"	"1423755"
"GCA_002079565|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius"	"GCA_002079565"	"1624"	"2"	"1239"	"91061"	"186826"	"33958"	"2767887"	"1624"	NA
"GCA_002970915|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_CBA3605"	"GCA_002970915"	"2099788"	"2"	"1239"	"91061"	"186826"	"33958"	"1578"	"2099788"	NA
"GCA_002970935|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sp_CBA3606"	"GCA_002970935"	"2099789"	"2"	"1239"	"91061"	"186826"	"33958"	"1578"	"2099789"	NA
"GCA_001438845|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_xiangfangensis"	"GCA_001438845"	"942150"	"2"	"1239"	"91061"	"186826"	"33958"	"2767842"	"942150"	NA
"GCA_000565485|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fabifermentans"	"GCA_000565485"	"1400520"	"2"	"1239"	"91061"	"186826"	"33958"	"2767842"	"483011"	"1400520"
"GCA_002993435|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pentosus"	"GCA_002993435"	"1589"	"2"	"1239"	"91061"	"186826"	"33958"	"2767842"	"1589"	NA
"GCA_001443645|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paraplantarum"	"GCA_001443645"	"60520"	"2"	"1239"	"91061"	"186826"	"33958"	"2767842"	"60520"	NA
"GCA_002173655|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum"	"GCA_002173655"	"1590"	"2"	"1239"	"91061"	"186826"	"33958"	"2767842"	"1590"	NA
"GCA_000691805|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_oryzae"	"GCA_000691805"	"1329250"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"1129792"	"1329250"
"GCA_001761545|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_soli"	"GCA_001761545"	"155866"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"155866"	NA
"GCA_001438705|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_kandleri"	"GCA_001438705"	"1616"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"1616"	NA
"GCA_002950695|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_koreensis"	"GCA_002950695"	"165096"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"165096"	NA
"GCA_000320345|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_ceti"	"GCA_000320345"	"1238674"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"759620"	"1238674"
"GCA_001436865|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_halotolerans"	"GCA_001436865"	"1123500"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"1615"	"1123500"
"GCA_001437355|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_viridescens"	"GCA_001437355"	"1629"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"1629"	NA
"GCA_001437425|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_minor"	"GCA_001437425"	"1620"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"1620"	NA
"GCA_002115575|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_cibaria"	"GCA_002115575"	"137591"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"137591"	NA
"GCA_003284505|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_confusa"	"GCA_003284505"	"1583"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"1583"	NA
"GCA_900094835|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_bombi"	"GCA_900094835"	"1505725"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"1505725"	NA
"GCA_900095015|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_hellenica"	"GCA_900095015"	"46256"	"2"	"1239"	"91061"	"186826"	"33958"	"46255"	"46256"	NA
