"node"	"taxid"	"n_labels"	"node_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
17708	"2791001"	2	"2790998+2791001"	"2"	"544448"	NA	"2790996"	"2790998"	"2791001"	NA	NA
17711	"2129"	1	"2129"	"2"	"544448"	"31969"	"2085"	"2092"	"2129"	NA	NA
17713	"2995234"	1	"2995234"	"2"	"544448"	NA	"2790996"	"2895623"	"2995234"	NA	NA
17717	"2923352"	1	"2923352"	"2"	"544448"	"31969"	"2085"	"2092"	"2923352"	NA	NA
17724	"2767358"	1	"2767358"	"2"	"544448"	"31969"	"2085"	"2092"	"2767358"	NA	NA
17728	"2895509"	1	"2895509"	"2"	"544448"	NA	"2790996"	"2895623"	"2895509"	NA	NA
17747	"186328"	3	"186328+2131+2132"	"2"	"544448"	"31969"	"186328"	NA	NA	NA	NA
17747	"2131"	3	"186328+2131+2132"	"2"	"544448"	"31969"	"186328"	"2131"	NA	NA	NA
17747	"2132"	3	"186328+2131+2132"	"2"	"544448"	"31969"	"186328"	"2131"	"2132"	NA	NA
17772	"33925"	4	"33925+2919614+46238+46239"	"2"	"544448"	"31969"	"186328"	"33925"	NA	NA	NA
17772	"2919614"	4	"33925+2919614+46238+46239"	"2"	"544448"	"31969"	"186328"	NA	"2919614"	NA	NA
17772	"46238"	4	"33925+2919614+46238+46239"	"2"	"544448"	"31969"	"186328"	"33925"	"46238"	NA	NA
17772	"46239"	4	"33925+2919614+46238+46239"	"2"	"544448"	"31969"	"186328"	"33925"	"46239"	NA	NA
17787	"1619053"	1	"1619053"	"2"	"1619053"	NA	NA	NA	NA	NA	NA
17789	"363464"	1	"363464"	"2"	"363464"	NA	NA	NA	NA	NA	NA
17792	"1801911"	1	"1801911"	"2"	"1619053"	"1801911"	NA	NA	NA	NA	NA
17826	"1817911"	1	"1817911"	"2"	"1817911"	NA	NA	NA	NA	NA	NA
17832	"1618339"	1	"1618339"	"2"	"1618339"	NA	NA	NA	NA	NA	NA
17834	"95818"	1	"95818"	"2"	"95818"	NA	NA	NA	NA	NA	NA
17842	"2093818"	1	"2093818"	"2"	"95818"	"2093818"	NA	NA	NA	NA	NA
17849	"1817899"	1	"1817899"	"2"	"1817899"	NA	NA	NA	NA	NA	NA
17856	"1752722"	1	"1752722"	"2"	"1752722"	NA	NA	NA	NA	NA	NA
17858	"1752719"	1	"1752719"	"2"	"1752719"	NA	NA	NA	NA	NA	NA
17881	"1752717"	1	"1752717"	"2"	"1752717"	NA	NA	NA	NA	NA	NA
17890	"1752718"	1	"1752718"	"2"	"1752718"	NA	NA	NA	NA	NA	NA
17902	"422282"	2	"422282+67820"	"2"	"422282"	NA	NA	NA	NA	NA	NA
17902	"67820"	2	"422282+67820"	"2"	"67820"	NA	NA	NA	NA	NA	NA
17903	"1752720"	2	"1752720+1752723"	"2"	"1752720"	NA	NA	NA	NA	NA	NA
17903	"1752723"	2	"1752720+1752723"	"2"	"1752723"	NA	NA	NA	NA	NA	NA
17967	"1752725"	1	"1752725"	"2"	"1752725"	NA	NA	NA	NA	NA	NA
17968	"1752726"	1	"1752726"	"2"	"1752726"	NA	NA	NA	NA	NA	NA
17976	"1752730"	1	"1752730"	"2"	"1752730"	NA	NA	NA	NA	NA	NA
17986	"1817900"	1	"1817900"	"2"	"1817900"	NA	NA	NA	NA	NA	NA
17997	"1752724"	1	"1752724"	"2"	"1752724"	NA	NA	NA	NA	NA	NA
18009	"1752721"	1	"1752721"	"2"	"1752721"	NA	NA	NA	NA	NA	NA
18028	"1817898"	1	"1817898"	"2"	"1817898"	NA	NA	NA	NA	NA	NA
18056	"1817901"	1	"1817901"	"2"	"1817901"	NA	NA	NA	NA	NA	NA
18060	"1752734"	2	"1752734+221216"	"2"	"1752734"	NA	NA	NA	NA	NA	NA
18060	"221216"	2	"1752734+221216"	"2"	"221216"	NA	NA	NA	NA	NA	NA
18061	"1752728"	2	"1752728+1817907"	"2"	"1752728"	NA	NA	NA	NA	NA	NA
18061	"1817907"	2	"1752728+1817907"	"2"	"1817907"	NA	NA	NA	NA	NA	NA
18066	"1817799"	1	"1817799"	"2"	"1817799"	NA	NA	NA	NA	NA	NA
18068	"1752737"	1	"1752737"	"2"	"1752737"	NA	NA	NA	NA	NA	NA
18087	"1752732"	2	"1752732+1817908"	"2"	"1752732"	NA	NA	NA	NA	NA	NA
18087	"1817908"	2	"1752732+1817908"	"2"	"1817908"	NA	NA	NA	NA	NA	NA
18105	"1752731"	1	"1752731"	"2"	"1752731"	NA	NA	NA	NA	NA	NA
18132	"1752740"	2	"1752740+1817903"	"2"	"1752740"	NA	NA	NA	NA	NA	NA
18132	"1817903"	2	"1752740+1817903"	"2"	"1817903"	NA	NA	NA	NA	NA	NA
18222	"1752733"	1	"1752733"	"2"	"1752733"	NA	NA	NA	NA	NA	NA
18239	"1817913"	1	"1817913"	"2"	"1817913"	NA	NA	NA	NA	NA	NA
18247	"1752741"	1	"1752741"	"2"	"1752741"	NA	NA	NA	NA	NA	NA
18252	"1817923"	1	"1817923"	"2"	"1817923"	NA	NA	NA	NA	NA	NA
18258	"1817916"	1	"1817916"	"2"	"1817916"	NA	NA	NA	NA	NA	NA
18276	"1752729"	2	"1752729+1817914"	"2"	"1752729"	NA	NA	NA	NA	NA	NA
18276	"1817914"	2	"1752729+1817914"	"2"	"1817914"	NA	NA	NA	NA	NA	NA
18278	"1817920"	1	"1817920"	"2"	"1817920"	NA	NA	NA	NA	NA	NA
18288	"1817904"	1	"1817904"	"2"	"1817904"	NA	NA	NA	NA	NA	NA
18293	"1752739"	1	"1752739"	"2"	"1752739"	NA	NA	NA	NA	NA	NA
18296	"1817909"	1	"1817909"	"2"	"1817909"	NA	NA	NA	NA	NA	NA
18303	"1817905"	1	"1817905"	"2"	"1817905"	NA	NA	NA	NA	NA	NA
18306	"1752735"	1	"1752735"	"2"	"1752735"	NA	NA	NA	NA	NA	NA
18314	"1817915"	1	"1817915"	"2"	"1817915"	NA	NA	NA	NA	NA	NA
18318	"1817917"	1	"1817917"	"2"	"1817917"	NA	NA	NA	NA	NA	NA
18327	"1752738"	1	"1752738"	"2"	"1752738"	NA	NA	NA	NA	NA	NA
18328	"1817918"	1	"1817918"	"2"	"1817918"	NA	NA	NA	NA	NA	NA
18330	"1817912"	1	"1817912"	"2"	"1817912"	NA	NA	NA	NA	NA	NA
18350	"1817910"	2	"1817910+1817922"	"2"	"1817910"	NA	NA	NA	NA	NA	NA
18350	"1817922"	2	"1817910+1817922"	"2"	"1817922"	NA	NA	NA	NA	NA	NA
18355	"1817919"	2	"1817919+1817925"	"2"	"1817919"	NA	NA	NA	NA	NA	NA
18355	"1817925"	2	"1817919+1817925"	"2"	"1817925"	NA	NA	NA	NA	NA	NA
18423	"1817924"	1	"1817924"	"2"	"1817924"	NA	NA	NA	NA	NA	NA
18448	"1752736"	1	"1752736"	"2"	"1752736"	NA	NA	NA	NA	NA	NA
18458	"142187"	4	"142187+203682+203683+112"	"2"	"142187"	NA	NA	NA	NA	NA	NA
18458	"203682"	4	"142187+203682+203683+112"	"2"	"203682"	NA	NA	NA	NA	NA	NA
18458	"203683"	4	"142187+203682+203683+112"	"2"	"203682"	"203683"	NA	NA	NA	NA	NA
18458	"112"	4	"142187+203682+203683+112"	"2"	"203682"	"203683"	"112"	NA	NA	NA	NA
18467	"1817812"	1	"1817812"	"2"	"1817812"	NA	NA	NA	NA	NA	NA
18470	"1817810"	1	"1817810"	"2"	"1817810"	NA	NA	NA	NA	NA	NA
18473	"1817808"	1	"1817808"	"2"	"1817808"	NA	NA	NA	NA	NA	NA
18483	"2517206"	2	"2517206+1127829"	"2"	"203682"	"2517206"	NA	NA	NA	NA	NA
18483	"1127829"	2	"2517206+1127829"	"2"	"203682"	"2517206"	"1127829"	NA	NA	NA	NA
18484	"2897346"	2	"2897346+236756"	"2"	"203682"	"2517206"	"1127829"	"2897346"	NA	NA	NA
18484	"236756"	2	"2897346+236756"	"2"	"203682"	"2517206"	"1127829"	"2897346"	"236756"	NA	NA
18486	"1127830"	2	"1127830+380240"	"2"	"203682"	"2517206"	"1127829"	"1127830"	NA	NA	NA
18486	"380240"	2	"1127830+380240"	"2"	"203682"	"2517206"	"1127829"	"1127830"	"380240"	NA	NA
18492	"666505"	1	"666505"	"2"	"203682"	"666505"	NA	NA	NA	NA	NA
18493	"666506"	3	"666506+666507+666508"	"2"	"203682"	"666505"	"666506"	NA	NA	NA	NA
18493	"666507"	3	"666506+666507+666508"	"2"	"203682"	"666505"	"666506"	"666507"	NA	NA	NA
18493	"666508"	3	"666506+666507+666508"	"2"	"203682"	"666505"	"666506"	"666507"	"666508"	NA	NA
18499	"2483366"	1	"2483366"	"2"	"203682"	"666505"	"2483366"	NA	NA	NA	NA
18500	"2483367"	1	"2483367"	"2"	"203682"	"666505"	"2483366"	"2483367"	NA	NA	NA
18501	"2483368"	1	"2483368"	"2"	"203682"	"666505"	"2483366"	"2483367"	"2483368"	NA	NA
18502	"126"	2	"126+118"	"2"	"203682"	"203683"	"112"	"126"	NA	NA	NA
18502	"118"	2	"126+118"	"2"	"203682"	"203683"	"112"	"126"	"118"	NA	NA
18504	"2691356"	2	"2691356+1763524"	"2"	"203682"	"203683"	"2691356"	NA	NA	NA	NA
18504	"1763524"	2	"2691356+1763524"	"2"	"203682"	"203683"	"2691356"	"1763524"	NA	NA	NA
18505	"466152"	1	"466152"	"2"	"203682"	"203683"	"2691356"	"1763524"	"466152"	NA	NA
18512	"2691355"	2	"2691355+1914233"	"2"	"203682"	"203683"	"2691355"	NA	NA	NA	NA
18512	"1914233"	2	"2691355+1914233"	"2"	"203682"	"203683"	"2691355"	"1914233"	NA	NA	NA
18513	"113"	1	"113"	"2"	"203682"	"203683"	"2691355"	"1914233"	"113"	NA	NA
18517	"1649453"	1	"1649453"	"2"	"203682"	"203683"	"112"	"126"	"1649453"	NA	NA
18522	"1649480"	1	"1649480"	"2"	"203682"	"203683"	"112"	"126"	"1649480"	NA	NA
18523	"2691354"	1	"2691354"	"2"	"203682"	"203683"	"2691354"	NA	NA	NA	NA
18524	"2691357"	1	"2691357"	"2"	"203682"	"203683"	"2691354"	"2691357"	NA	NA	NA
18525	"123"	1	"123"	"2"	"203682"	"203683"	"2691354"	"2691357"	"123"	NA	NA
18527	"265487"	1	"265487"	"2"	"203682"	"203683"	"2691354"	"2691357"	"265487"	NA	NA
18529	"265488"	1	"265488"	"2"	"203682"	"203683"	"2691354"	"2691357"	"265488"	NA	NA
18537	"67812"	1	"67812"	"2"	"67812"	NA	NA	NA	NA	NA	NA
18538	"74152"	1	"74152"	"2"	"74152"	NA	NA	NA	NA	NA	NA
18547	"641853"	4	"641853+641854+641876+423604"	"2"	"74152"	"641853"	NA	NA	NA	NA	NA
18547	"641854"	4	"641853+641854+641876+423604"	"2"	"74152"	"641853"	"641854"	NA	NA	NA	NA
18547	"641876"	4	"641853+641854+641876+423604"	"2"	"74152"	"641853"	"641854"	"641876"	NA	NA	NA
18547	"423604"	4	"641853+641854+641876+423604"	"2"	"74152"	"641853"	"641854"	"641876"	"423604"	NA	NA
18556	"447830"	4	"447830+1783344+1783343+1408194"	"2"	"74152"	"447830"	NA	NA	NA	NA	NA
18556	"1783344"	4	"447830+1783344+1783343+1408194"	"2"	"74152"	"447830"	"1783344"	NA	NA	NA	NA
18556	"1783343"	4	"447830+1783344+1783343+1408194"	"2"	"74152"	"447830"	"1783344"	"1783343"	NA	NA	NA
18556	"1408194"	4	"447830+1783344+1783343+1408194"	"2"	"74152"	"447830"	"1783344"	"1783343"	"1408194"	NA	NA
18613	"456828"	1	"456828"	"2"	"456828"	NA	NA	NA	NA	NA	NA
18614	"3039863"	4	"3039863+3039864+3039865+456826"	"2"	"456828"	"3039863"	NA	NA	NA	NA	NA
18614	"3039864"	4	"3039863+3039864+3039865+456826"	"2"	"456828"	"3039863"	"3039864"	NA	NA	NA	NA
18614	"3039865"	4	"3039863+3039864+3039865+456826"	"2"	"456828"	"3039863"	"3039864"	"3039865"	NA	NA	NA
18614	"456826"	4	"3039863+3039864+3039865+456826"	"2"	"456828"	"3039863"	"3039864"	"3039865"	"456826"	NA	NA
18616	"1703755"	1	"1703755"	"2"	"1703755"	NA	NA	NA	NA	NA	NA
18620	"67818"	1	"67818"	"2"	"67818"	NA	NA	NA	NA	NA	NA
18632	"65842"	1	"65842"	"2"	"65842"	NA	NA	NA	NA	NA	NA
18636	"204430"	4	"204430+218872+204431+832"	"2"	"65842"	"204430"	NA	NA	NA	NA	NA
18636	"218872"	4	"204430+218872+204431+832"	"2"	"65842"	"204430"	"218872"	NA	NA	NA	NA
18636	"204431"	4	"204430+218872+204431+832"	"2"	"65842"	"204430"	"218872"	"204431"	NA	NA	NA
18636	"832"	4	"204430+218872+204431+832"	"2"	"65842"	"204430"	"218872"	"204431"	"832"	NA	NA
18645	"74015"	1	"74015"	"2"	"74015"	NA	NA	NA	NA	NA	NA
18650	"1379697"	1	"1379697"	"2"	"1379697"	NA	NA	NA	NA	NA	NA
18655	"142182"	1	"142182"	"2"	"142182"	NA	NA	NA	NA	NA	NA
18659	"219685"	3	"219685+219686+219687"	"2"	"142182"	"219685"	NA	NA	NA	NA	NA
18659	"219686"	3	"219685+219686+219687"	"2"	"142182"	"219685"	"219686"	NA	NA	NA	NA
18659	"219687"	3	"219685+219686+219687"	"2"	"142182"	"219685"	"219686"	"219687"	NA	NA	NA
18660	"173479"	1	"173479"	"2"	"142182"	"219685"	"219686"	"219687"	"173479"	NA	NA
18667	"1729712"	1	"1729712"	"2"	"1729712"	NA	NA	NA	NA	NA	NA
18670	"1930617"	5	"1930617+1962850+1962852+1962854+187144"	"2"	"1930617"	NA	NA	NA	NA	NA	NA
18670	"1962850"	5	"1930617+1962850+1962852+1962854+187144"	"2"	"1930617"	"1962850"	NA	NA	NA	NA	NA
18670	"1962852"	5	"1930617+1962850+1962852+1962854+187144"	"2"	"1930617"	"1962850"	"1962852"	NA	NA	NA	NA
18670	"1962854"	5	"1930617+1962850+1962852+1962854+187144"	"2"	"1930617"	"1962850"	"1962852"	"1962854"	NA	NA	NA
18670	"187144"	5	"1930617+1962850+1962852+1962854+187144"	"2"	"1930617"	"1962850"	"1962852"	"1962854"	"187144"	NA	NA
18680	"1090"	1	"1090"	"2"	"1090"	NA	NA	NA	NA	NA	NA
18681	"1134404"	2	"1134404+795747"	"2"	"1134404"	NA	NA	NA	NA	NA	NA
18681	"795747"	2	"1134404+795747"	"2"	"1134404"	"795747"	NA	NA	NA	NA	NA
18690	"795748"	1	"795748"	"2"	"1134404"	"795747"	"795748"	NA	NA	NA	NA
18698	"1855361"	1	"1855361"	"2"	"1855361"	NA	NA	NA	NA	NA	NA
18723	"191410"	2	"191410+191411"	"2"	"1090"	"191410"	NA	NA	NA	NA	NA
18723	"191411"	2	"191410+191411"	"2"	"1090"	"191410"	"191411"	NA	NA	NA	NA
18724	"2968741"	1	"2968741"	"2"	"1090"	"191410"	"191411"	"2968741"	NA	NA	NA
18726	"191412"	2	"191412+1091"	"2"	"1090"	"191410"	"191411"	"191412"	NA	NA	NA
18726	"1091"	2	"191412+1091"	"2"	"1090"	"191410"	"191411"	"191412"	"1091"	NA	NA
18727	"1101"	1	"1101"	"2"	"1090"	"191410"	"191411"	"191412"	"1101"	NA	NA
18733	"256319"	1	"256319"	"2"	"1090"	"191410"	"191411"	"191412"	"256319"	NA	NA
18736	"1099"	1	"1099"	"2"	"1090"	"191410"	"191411"	"191412"	"1099"	NA	NA
18742	"1936987"	3	"1936987+1853221+1853223"	"2"	"1936987"	NA	NA	NA	NA	NA	NA
18742	"1853221"	3	"1936987+1853221+1853223"	"2"	"1936987"	"1853221"	NA	NA	NA	NA	NA
18742	"1853223"	3	"1936987+1853221+1853223"	"2"	"1936987"	"1853221"	"1853223"	NA	NA	NA	NA
18744	"1813606"	1	"1813606"	"2"	"1936987"	"1853221"	"1853223"	"1813606"	NA	NA	NA
18745	"1974209"	1	"1974209"	"2"	"1936987"	"1853221"	"1853223"	"1813606"	"1974209"	NA	NA
18748	"1397106"	1	"1397106"	"2"	"1936987"	"1853221"	"1853223"	"1813606"	"1397106"	NA	NA
18749	"455358"	1	"455358"	"2"	"1936987"	"1853221"	"1853223"	"1813606"	"455358"	NA	NA
18750	"1853220"	4	"1853220+1853222+1853224+563843"	"2"	"1853220"	NA	NA	NA	NA	NA	NA
18750	"1853222"	4	"1853220+1853222+1853224+563843"	"2"	"1853220"	"1853222"	NA	NA	NA	NA	NA
18750	"1853224"	4	"1853220+1853222+1853224+563843"	"2"	"1853220"	"1853222"	"1853224"	NA	NA	NA	NA
18750	"563843"	4	"1853220+1853222+1853224+563843"	"2"	"1853220"	"1853222"	"1853224"	"563843"	NA	NA	NA
18751	"1853227"	1	"1853227"	"2"	"1853220"	"1853222"	"1853224"	"1853227"	NA	NA	NA
18752	"1434037"	1	"1434037"	"2"	"1853220"	"1853222"	"1853224"	"1853227"	"1434037"	NA	NA
18757	"29548"	1	"29548"	"2"	"1853220"	"1853222"	"1853224"	"563843"	"29548"	NA	NA
18759	"2893042"	1	"2893042"	"2"	"1853220"	"1853222"	"1853224"	"2893042"	NA	NA	NA
18761	"1853225"	2	"1853225+146918"	"2"	"1853220"	"1853222"	"1853224"	"1853225"	NA	NA	NA
18761	"146918"	2	"1853225+146918"	"2"	"1853220"	"1853222"	"1853224"	"1853225"	"146918"	NA	NA
18769	"1840213"	1	"1840213"	"2"	"976"	"200643"	"171549"	"1840213"	NA	NA	NA
18795	"1970190"	1	"1970190"	"2"	"976"	"200643"	"171549"	"1970190"	NA	NA	NA
18797	"171550"	2	"171550+239759"	"2"	"976"	"200643"	"171549"	"171550"	NA	NA	NA
18797	"239759"	2	"171550+239759"	"2"	"976"	"200643"	"171549"	"171550"	"239759"	NA	NA
18825	"1970189"	2	"1970189+171551"	"2"	"976"	"200643"	"1970189"	NA	NA	NA	NA
18825	"171551"	2	"1970189+171551"	"2"	"976"	"200643"	"171549"	"171551"	NA	NA	NA
18827	"1471398"	1	"1471398"	"2"	"976"	"200643"	"1970189"	"1471398"	NA	NA	NA
18831	"1254401"	1	"1254401"	"2"	"976"	"200643"	"1970189"	"1471398"	"1254401"	NA	NA
18834	"1471399"	1	"1471399"	"2"	"976"	"200643"	"1970189"	"1471398"	"1471399"	NA	NA
18836	"1573806"	1	"1573806"	"2"	"976"	"200643"	"1970189"	"1471398"	"1573806"	NA	NA
18838	"1573805"	1	"1573805"	"2"	"976"	"200643"	"1970189"	"1573805"	NA	NA	NA
18839	"2060722"	1	"2060722"	"2"	"976"	"200643"	"1970189"	"1573805"	"2060722"	NA	NA
18841	"1853231"	2	"1853231+283168"	"2"	"976"	"200643"	"171549"	"1853231"	NA	NA	NA
18841	"283168"	2	"1853231+283168"	"2"	"976"	"200643"	"171549"	"1853231"	"283168"	NA	NA
18846	"574697"	1	"574697"	"2"	"976"	"200643"	"171549"	"1853231"	"574697"	NA	NA
18849	"558415"	1	"558415"	"2"	"976"	"200643"	"1970189"	"558415"	NA	NA	NA
18855	"59738"	1	"59738"	"2"	"976"	"200643"	"1970189"	"558415"	"59738"	NA	NA
18856	"2005523"	2	"2005523+346096"	"2"	"976"	"200643"	"171549"	"2005523"	NA	NA	NA
18856	"346096"	2	"2005523+346096"	"2"	"976"	"200643"	"171549"	"2005523"	"346096"	NA	NA
18865	"2005520"	1	"2005520"	"2"	"976"	"200643"	"171549"	"2005520"	NA	NA	NA
18874	"156973"	1	"156973"	"2"	"976"	"200643"	"171549"	"2005520"	"156973"	NA	NA
18880	"836"	1	"836"	"2"	"976"	"200643"	"171549"	"171551"	"836"	NA	NA
18881	"2005525"	1	"2005525"	"2"	"976"	"200643"	"171549"	"2005525"	NA	NA	NA
18882	"195950"	1	"195950"	"2"	"976"	"200643"	"171549"	"2005525"	"195950"	NA	NA
18885	"375288"	1	"375288"	"2"	"976"	"200643"	"171549"	"2005525"	"375288"	NA	NA
18913	"171552"	2	"171552+838"	"2"	"976"	"200643"	"171549"	"171552"	NA	NA	NA
18913	"838"	2	"171552+838"	"2"	"976"	"200643"	"171549"	"171552"	"838"	NA	NA
18917	"2005473"	1	"2005473"	"2"	"976"	"200643"	"171549"	"2005473"	NA	NA	NA
18921	"2005519"	2	"2005519+1348911"	"2"	"976"	"200643"	"171549"	"2005519"	NA	NA	NA
18921	"1348911"	2	"2005519+1348911"	"2"	"976"	"200643"	"171549"	"2005519"	"1348911"	NA	NA
18925	"397864"	1	"397864"	"2"	"976"	"200643"	"171549"	"2005519"	"397864"	NA	NA
18932	"909656"	1	"909656"	"2"	"976"	"200643"	"171549"	"815"	"909656"	NA	NA
18982	"577309"	1	"577309"	"2"	"976"	"200643"	"171549"	"171552"	"577309"	NA	NA
18984	"1283313"	1	"1283313"	"2"	"976"	"200643"	"171549"	"171552"	"1283313"	NA	NA
18993	"2974257"	1	"2974257"	"2"	"976"	"200643"	"171549"	"171552"	"2974257"	NA	NA
19039	"52228"	1	"52228"	"2"	"976"	"200643"	"171549"	"171552"	"52228"	NA	NA
19062	"768503"	3	"768503+768507+89373"	"2"	"976"	"768503"	NA	NA	NA	NA	NA
19062	"768507"	3	"768503+768507+89373"	"2"	"976"	"768503"	"768507"	NA	NA	NA	NA
19062	"89373"	3	"768503+768507+89373"	"2"	"976"	"768503"	"768507"	"89373"	NA	NA	NA
19067	"1937959"	3	"1937959+1936988+89374"	"2"	"976"	"1937959"	NA	NA	NA	NA	NA
19067	"1936988"	3	"1937959+1936988+89374"	"2"	"976"	"1937959"	"1936988"	NA	NA	NA	NA
19067	"89374"	3	"1937959+1936988+89374"	"2"	"976"	"1937959"	"1936988"	"89374"	NA	NA	NA
19070	"1937960"	2	"1937960+1937961"	"2"	"976"	"1937959"	"1936988"	"1937960"	NA	NA	NA
19070	"1937961"	2	"1937960+1937961"	"2"	"976"	"1937959"	"1936988"	"1937961"	NA	NA	NA
19074	"2993541"	1	"2993541"	"2"	"976"	"1937959"	"1936988"	"1937960"	"2993541"	NA	NA
19077	"1853228"	3	"1853228+1853229+563835"	"2"	"976"	"1853228"	NA	NA	NA	NA	NA
19077	"1853229"	3	"1853228+1853229+563835"	"2"	"976"	"1853228"	"1853229"	NA	NA	NA	NA
19077	"563835"	3	"1853228+1853229+563835"	"2"	"976"	"1853228"	"1853229"	"563835"	NA	NA	NA
19078	"1434702"	1	"1434702"	"2"	"976"	"1853228"	"1853229"	"563835"	"1434702"	NA	NA
19087	"1649506"	1	"1649506"	"2"	"976"	"1853228"	"1853229"	"563835"	"1649506"	NA	NA
19088	"79328"	1	"79328"	"2"	"976"	"1853228"	"1853229"	"563835"	"79328"	NA	NA
19113	"649460"	1	"649460"	"2"	"976"	"1853228"	"1853229"	"563835"	"649460"	NA	NA
19117	"1004301"	1	"1004301"	"2"	"976"	"1853228"	"1853229"	"563835"	"1004301"	NA	NA
19125	"354354"	1	"354354"	"2"	"976"	"1853228"	"1853229"	"563835"	"354354"	NA	NA
19130	"398041"	1	"398041"	"2"	"976"	"1853228"	"1853229"	"563835"	"398041"	NA	NA
19133	"379899"	1	"379899"	"2"	"976"	"1853228"	"1853229"	"563835"	"379899"	NA	NA
19139	"504481"	1	"504481"	"2"	"976"	"1853228"	"1853229"	"563835"	"504481"	NA	NA
19146	"1769012"	1	"1769012"	"2"	"976"	"1853228"	"1853229"	"563835"	"1769012"	NA	NA
19153	"1501348"	1	"1501348"	"2"	"976"	"768503"	"768507"	"1501348"	NA	NA	NA
19155	"273135"	1	"273135"	"2"	"976"	"768503"	"768507"	"1501348"	"273135"	NA	NA
19160	"200667"	1	"200667"	"2"	"976"	"768503"	"768507"	"200667"	NA	NA	NA
19162	"1937962"	1	"1937962"	"2"	"976"	"768503"	"768507"	"1937962"	NA	NA	NA
19166	"59739"	1	"59739"	"2"	"976"	"768503"	"768507"	"200667"	"59739"	NA	NA
19175	"2762302"	1	"2762302"	"2"	"976"	"768503"	"768507"	"2762302"	NA	NA	NA
19180	"156993"	1	"156993"	"2"	"976"	"768503"	"768507"	"2762302"	"156993"	NA	NA
19183	"2762286"	1	"2762286"	"2"	"976"	"768503"	"768507"	"2762286"	NA	NA	NA
19187	"1433993"	1	"1433993"	"2"	"976"	"768503"	"768507"	"2762286"	"1433993"	NA	NA
19189	"2762301"	2	"2762301+869806"	"2"	"976"	"768503"	"768507"	"2762301"	NA	NA	NA
19189	"869806"	2	"2762301+869806"	"2"	"976"	"768503"	"768507"	"2762301"	"869806"	NA	NA
19191	"2762306"	2	"2762306+290180"	"2"	"976"	"768503"	"768507"	"2762306"	NA	NA	NA
19191	"290180"	2	"2762306+290180"	"2"	"976"	"768503"	"768507"	"2762306"	"290180"	NA	NA
19199	"563798"	1	"563798"	"2"	"976"	"768503"	"768507"	"563798"	NA	NA	NA
19200	"390846"	1	"390846"	"2"	"976"	"768503"	"768507"	"563798"	"390846"	NA	NA
19206	"68288"	1	"68288"	"2"	"976"	"768503"	"768507"	"563798"	"68288"	NA	NA
19212	"1187078"	1	"1187078"	"2"	"976"	"768503"	"768507"	"563798"	"1187078"	NA	NA
19215	"336827"	1	"336827"	"2"	"976"	"768503"	"768507"	"89373"	"336827"	NA	NA
19217	"232244"	1	"232244"	"2"	"976"	"768503"	"768507"	"563798"	"232244"	NA	NA
19219	"246875"	1	"246875"	"2"	"976"	"768503"	"768507"	"563798"	"246875"	NA	NA
19239	"2896860"	1	"2896860"	"2"	"976"	"768503"	"768507"	"2896860"	NA	NA	NA
19242	"700450"	1	"700450"	"2"	"976"	"768503"	"768507"	"89373"	"700450"	NA	NA
19248	"312278"	1	"312278"	"2"	"976"	"768503"	"768507"	"2896860"	"312278"	NA	NA
19256	"105"	1	"105"	"2"	"976"	"768503"	"768507"	"2896860"	"105"	NA	NA
19259	"120831"	1	"120831"	"2"	"976"	"768503"	"768507"	"2896860"	"120831"	NA	NA
19269	"332157"	1	"332157"	"2"	"976"	"768503"	"768507"	"2896860"	"332157"	NA	NA
19271	"107"	1	"107"	"2"	"976"	"768503"	"768507"	"89373"	"107"	NA	NA
19273	"861914"	1	"861914"	"2"	"976"	"768503"	"768507"	"2896860"	"861914"	NA	NA
19284	"1853232"	1	"1853232"	"2"	"976"	"768503"	"768507"	"1853232"	NA	NA	NA
19286	"1379908"	1	"1379908"	"2"	"976"	"768503"	"768507"	"1853232"	"1379908"	NA	NA
19289	"299566"	1	"299566"	"2"	"976"	"768503"	"768507"	"1853232"	"299566"	NA	NA
19291	"323449"	1	"323449"	"2"	"976"	"768503"	"768507"	"1853232"	"323449"	NA	NA
19304	"89966"	1	"89966"	"2"	"976"	"768503"	"768507"	"1853232"	"89966"	NA	NA
19330	"117743"	2	"117743+200644"	"2"	"976"	"117743"	NA	NA	NA	NA	NA
19330	"200644"	2	"117743+200644"	"2"	"976"	"117743"	"200644"	NA	NA	NA	NA
19340	"929509"	1	"929509"	"2"	"976"	"117747"	"200666"	"84566"	"929509"	NA	NA
19387	"1288026"	1	"1288026"	"2"	"976"	"117747"	"200666"	"84566"	"1288026"	NA	NA
19389	"28453"	1	"28453"	"2"	"976"	"117747"	"200666"	"84566"	"28453"	NA	NA
19392	"416949"	1	"416949"	"2"	"976"	"117747"	"200666"	"84566"	"416949"	NA	NA
19416	"2762385"	1	"2762385"	"2"	"976"	"117747"	"200666"	"84566"	"2762385"	NA	NA
19418	"423349"	1	"423349"	"2"	"976"	"117747"	"200666"	"84566"	"423349"	NA	NA
19439	"551996"	1	"551996"	"2"	"976"	"117747"	"200666"	"84566"	"423349"	"551996"	NA
19445	"1853230"	1	"1853230"	"2"	"976"	"117743"	"200644"	"1853230"	NA	NA	NA
